Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,Performance,Labeling
186.7,1.091333839849324,2.3120006216287377,-0.12807608936077416,-1.945223980266184,-1.5860436808420755,1.0,2.0
186.7167,1.0976738109859208,2.301684687144473,-0.11700775599815519,-1.9433499473725384,-1.5860436808420755,1.0,2.0
186.7333,1.1039758182234947,2.2914305247229914,-0.10600570008082351,-1.9414871362327473,-1.5860436808420755,1.0,2.0
186.75,1.1103157893600804,2.281114590238745,-0.0949373667182234,-1.939066432591781,-1.5860436808420755,1.0,2.0
186.7667,1.1166557604966665,2.2707986557544984,-0.08386903335562325,-1.929696024375468,-1.5860436808420755,1.0,2.0
186.7833,1.1229577677342404,2.2605444933330165,-0.07286697743829157,-1.920381726387981,-1.5860436808420755,1.0,2.0
186.8,1.1292977388708372,2.2502285588487525,-0.06179864407567258,-1.9110113181716522,-1.5860436808420755,1.0,2.0
186.8167,1.1375927593268482,2.240708221029097,-0.05158393469830719,-1.901640909955339,-1.5860436808420755,1.0,2.0
186.8333,1.1690927018444877,2.240708221029097,-0.05158393469830719,-1.8923266119678521,-1.5860436808420755,1.0,2.0
186.85,1.2071015091176027,2.250986912812338,-0.05526005947924894,-1.882956203751539,-1.5860436808420755,1.0,2.0
186.8667,1.27050122048357,2.302566585233658,-0.07370728175028056,-1.8735857955352104,-1.5860436808420755,1.0,2.0
186.8833,1.3233129107069799,2.3372270691228016,-0.08610343745095642,-1.8642714975477395,-1.5860436808420755,1.0,2.0
186.9,1.3550127663899636,2.3372270691228016,-0.08610343745095642,-1.8549010893314104,-1.5860436808420755,1.0,2.0
186.9167,1.3867126220728934,2.321726519144784,-0.08610343745095642,-1.8455306811150978,-1.5860436808420755,1.0,2.0
186.9333,1.4182226582607633,2.287545977739844,-0.08610343745095642,-1.8362163831276108,-1.5860436808420755,1.0,2.0
186.95,1.3408377082632963,2.2630203499263435,-0.08610343745095642,-1.8268459749112977,-1.5860436808420755,1.0,2.0
186.9667,1.1823384298483777,2.2458271257859037,-0.08610343745095642,-1.817475566694969,-1.5860436808420755,1.0,2.0
186.9833,1.223437154277396,2.25267958697476,-0.07325893273888924,-1.808161268707482,-1.5860436808420755,1.0,2.0
187.0,1.350236577009115,2.269872811115171,-0.05481171046788901,-1.800157528471852,-1.5860436808420755,1.0,2.0
187.0167,1.3985763405171028,2.329620629841332,-0.082022827701144,-1.8095279366881651,-1.5860436808420755,1.0,2.0
187.0333,1.4300863767049727,2.397981712651212,-0.11869634742558295,-1.8188422346756523,-1.5860436808420755,1.0,2.0
187.05,1.4017068178253211,2.434153348651451,-0.12062294020360564,-1.828212642891981,-1.5860436808420755,1.0,2.0
187.0667,1.372423120775859,2.4620027392104062,-0.11642118773075394,-1.837583051108294,-1.5860436808420755,1.0,2.0
187.0833,1.372423120775859,2.4107319271029963,-0.06141090814409551,-1.846897349095781,-1.5860436808420755,1.0,2.0
187.1,1.3787211955495318,2.3557363334132284,-0.0060692413310948394,-1.8562677573120936,-1.5860436808420755,1.0,2.0
187.1167,1.4104210512325155,2.2869634368514684,0.04927242548200002,-1.8656381655284229,-1.5860436808420755,1.0,2.0
187.1333,1.421552338573589,2.229655287535401,0.09242361923104789,-1.8749524635158936,-1.5860436808420755,1.0,2.0
187.15,1.3898524828906054,2.195268839254521,0.11087084150207951,-1.8843228717322225,-1.5860436808420755,1.0,2.0
187.1667,1.3866936143440427,2.1763623222999606,0.14592703318936134,-1.8936932799485355,-1.5860436808420755,1.0,2.0
187.1833,1.4182036505319124,2.1763623222999606,0.20093731277601976,-1.9030075779360225,-1.5860436808420755,1.0,2.0
187.2,1.4680652994327243,2.1763623222999606,0.23514105141159788,-1.9123779861523356,-1.5860436808420755,1.0,2.0
187.2167,1.5314650107986918,2.1763623222999606,0.2535882736826295,-1.9217483943686644,-1.5860436808420755,1.0,2.0
187.2333,1.572431990306797,2.2122454921593153,0.2462581466062227,-1.9310626923561514,-1.5860436808420755,1.0,2.0
187.25,1.6041318459897267,2.2638251645805476,0.22781092433522246,-1.9395219945104263,-1.5860436808420755,1.0,2.0
187.2667,1.4790682877091892,2.3153912153142273,0.20936857379539456,-1.9363986063543548,-1.5860436808420755,1.0,2.0
187.2833,1.321568575120992,2.3666456037442165,0.19103768778257466,-1.9332939211213698,-1.5860436808420755,1.0,2.0
